#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HBV" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HBV" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HBV" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HBV" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:HBV">
#                    <trait id="dateTrait.t:HBV" spec="beast.evolution.tree.TraitSet" traitname="date" value="AB033550_1988_33.3431887795_134.9307404236=1988,AB033554_1985_-2.3045941592_118.5275669247=1985,AB111946_1998_15.880672531_106.7863444469=1998,AB112066_1999_15.2357758333_97.1170427803=1999,AB112471_2002_10.826174473_100.0321841486=2002,AB117759_2004_11.8647366524_104.4581350327=2004,AB198076_2001_31.3068442593_109.4304560078=2001,AB205128_2000_67.7822238778_83.2782706988=2000,AB205190_2000_7.0869990345_-0.6788566207=2000,AB219428_2002_11.4823584448_122.5890168578=2002,AJ344117_1990_46.339250578_1.5156738165=1990,AY341335_2003_37.779236413_24.2931907174=2003,AY641558_2003_39.8942378947_126.8819515526=2003,AY721605_2004_39.1656946813_32.8656198791=2004,AY738147_1998_-4.6027905391_22.3356877351=1998,DQ060824_1983_-21.3700228571_19.1068796429=1983,DQ315776_2000_17.9831869307_84.5569572724=2000">
#                        <taxa id="TaxonSet.HBV" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HBV"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="KappaPrior.s:HBV" name="distribution">
#            <parameter id="kappa.s:HBV" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:HBV" name="distribution" x="@popSize.t:HBV">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha">0.01</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta">100.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@HBV" id="treeLikelihood.HBV" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HBV">
#            <siteModel id="SiteModel.s:HBV" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HBV" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HBV" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HBV" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:HBV" kappa="@kappa.s:HBV" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:HBV" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:HBV" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:HBV" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:HBV" name="clock.rate">2.0E-5</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	popSize	CoalescentConstant	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
218	-27498.52061499689	-27582.308516332978	-27498.52061499689	-83.78790133608555	-27498.52061499689	88.45587279192773	2.863919833705508	34.25370493893978	-73.10623092289721	0.3367437423846304	0.15123002052707263	0.28252781455136666	0.22949842253693023
219	-27493.452983168063	-27610.36889078589	-27493.452983168063	-116.9159076178265	-27493.452983168063	229.8582765827134	3.857134280765931	214.39081035483193	-102.28115570759492	0.3942548222413391	0.11278382121245686	0.29729206261083047	0.1956692939353735
220	-27492.48388271218	-27582.7359112803	-27492.48388271218	-90.25202856811971	-27492.48388271218	78.03731045530415	0.7566889866314985	31.265934874979727	-80.4991468009654	0.3780349308827899	0.14381994009359367	0.2598282265229922	0.21831690250062408
221	-27435.851110398828	-27551.757634901332	-27435.851110398828	-115.90652450250323	-27435.851110398828	365.5236852394005	3.990935911485081	206.84375126777516	-101.34061125823601	0.3265290443208604	0.2030056452120831	0.1925149125683571	0.2779503978986993
222	-27418.352416084625	-27532.12267445161	-27418.352416084625	-113.77025836698692	-27418.352416084625	455.3213706050371	8.79277562385319	159.72599846472474	-98.74773299489401	0.3421614489706313	0.1549588865217279	0.3032500368994341	0.19962962760820657
223	-27395.31292770643	-27519.092669866663	-27395.31292770643	-123.77974216023519	-27395.31292770643	624.697555254412	4.886657009641618	205.24427301462669	-108.97214101217223	0.357326658892274	0.1637831215842715	0.2897595474109032	0.1891306721125511
224	-27331.630347601014	-27437.78533951411	-27331.630347601014	-106.15499191309536	-27331.630347601014	116.71948553207258	4.886657009641618	123.45483736880009	-92.66852731262549	0.3675811012424982	0.1799515387853674	0.29061041153221934	0.16185694843991494
225	-27253.588924226617	-27363.95484025216	-27253.588924226617	-110.36591602554364	-27253.588924226617	111.50860104691958	7.184491178801135	141.29547816515853	-95.98979408583966	0.3893438562146575	0.13491513147302447	0.29410402531770774	0.18163698699461006
226	-27252.738411600218	-27358.69218640278	-27252.738411600218	-105.95377480256072	-27252.738411600218	160.48820075954526	5.601529535139035	90.92541760233055	-92.90163643588879	0.3412401766067287	0.16145060881050244	0.29567370506656665	0.20163550951620196
227	-27219.78168364779	-27316.33996278728	-27219.78168364779	-96.55827913948767	-27219.78168364779	102.34529821334378	26.589380675969366	46.27746839011415	-81.56683516313807	0.3444635657435258	0.24566084950406816	0.23710395318926009	0.1727716315631457
228	-27206.606941846432	-27320.8103817931	-27206.606941846432	-114.20343994666729	-27206.606941846432	229.58207613347759	22.78763713768449	151.72919945042472	-97.35378258389905	0.3677985356889529	0.17418984362227413	0.2730112389938664	0.18500038169490646
229	-27160.546610694542	-27283.39042315375	-27160.546610694542	-122.84381245920514	-27160.546610694542	342.97890987255363	3.8622474526303234	295.5414398858569	-107.07813383472153	0.3776403696710956	0.1295952088689226	0.27697343262478935	0.21579098883519224
230	-27148.385817877308	-27261.755516675952	-27148.385817877308	-113.36969879864573	-27148.385817877308	303.2582975237921	1.2738743124173768	188.95096282783126	-100.07760999037409	0.31772263133768025	0.21471172014462656	0.20345926305739667	0.2641063854602964
231	-27123.61069331011	-27223.356156219503	-27123.61069331011	-99.74546290939053	-27123.61069331011	90.84389519180293	2.246013289891551	89.30469582746824	-87.796857218738	0.36920053012735793	0.14808709311559887	0.25679465283067765	0.22591772392636536
232	-27095.252220164213	-27203.748381069814	-27095.252220164213	-108.49616090560207	-27095.252220164213	256.220679703992	4.014824817385898	136.87766110320052	-95.03120981779631	0.3059969569805271	0.20424369456631433	0.22908790015162525	0.26067144830153316
233	-27078.91754586046	-27209.222961128544	-27078.91754586046	-130.30541526808364	-27078.91754586046	543.0461855464553	10.80723335223115	306.2422689855315	-112.79843200677158	0.3690233462355455	0.15538553501725297	0.26303331577078104	0.21255780297642032
234	-27071.346300081346	-27196.45465270506	-27071.346300081346	-125.1083526237132	-27071.346300081346	562.4918354214501	3.391400485358335	364.18327556752064	-108.60331906928242	0.3860343706117687	0.1295952088689226	0.27741777875388784	0.20695264176542064
235	-27035.67716617775	-27140.527063232254	-27035.67716617775	-104.8498970545044	-27035.67716617775	172.21478170346634	3.861611863091038	112.10779536038832	-91.878411156489	0.3345347882417495	0.16179809828528052	0.3031586162500148	0.20050849722295497
236	-27030.003529169717	-27144.510834765926	-27030.003529169717	-114.50730559621057	-27030.003529169717	143.6517085715337	11.61678369299939	114.76278172365609	-99.74909825574038	0.3400432800925124	0.13727090215291646	0.2544685821591243	0.26821723559544663
237	-27014.597136430388	-27153.410309240822	-27014.597136430388	-138.81317281043627	-27014.597136430388	771.3313162505412	4.997395802271654	386.05893062182906	-121.54097322740166	0.29608694436716354	0.12933926217422717	0.3562401093497285	0.21833368410888052
238	-26967.79673846597	-27078.064808678468	-26967.79673846597	-110.26807021249468	-26967.79673846597	425.0606565316626	1.5153453465808226	189.1959009465817	-96.87322775602495	0.3003027963749898	0.22020204333387794	0.21499995518563256	0.26449520510549956
239	-26966.96745800343	-27082.448277902702	-26966.96745800343	-115.48081989927269	-26966.96745800343	277.0792848026112	1.8668406421717683	204.4621429869571	-101.71197750921102	0.3035898525820416	0.2108274730769802	0.22584618260367162	0.2597364917373065
240	-26965.18916202783	-27068.413207717655	-26965.18916202783	-103.22404568982363	-26965.18916202783	420.29725985479604	2.683005785926924	111.00930134649036	-90.67682883085969	0.30905454133640403	0.21906255187008628	0.2140385882928329	0.2578443185006767
241	-26957.332434266827	-27077.04104818907	-26957.33243426685	-119.70861392221914	-26957.33243426685	365.91691775573327	6.154620142589166	213.50394701611563	-104.44503631862575	0.3352970640250018	0.13661998078750676	0.2616377852634353	0.266445169924056
242	-26934.041982125855	-27034.198216299894	-26934.041982125855	-100.15623417403978	-26934.041982125855	95.75169692562359	2.297745132456832	86.36311248883902	-88.25004668586259	0.3230689712377522	0.19011917336043288	0.20195398435048362	0.2848578710513312
243	-26894.906845209578	-27033.41973211882	-26894.906845209578	-138.51288690923954	-26894.906845209578	1285.5813493046317	25.729867677871294	508.18138946349836	-116.61065546160278	0.31843619938789386	0.23470159492751153	0.26109417002990115	0.18576803565469321
244	-26889.60832282382	-27003.668850288625	-26889.60832282382	-114.06052746480256	-26889.60832282382	146.89478936580494	3.1350509613374484	216.56007533506585	-99.6340670342785	0.3435018366378333	0.16797604837284585	0.2745676784954454	0.21395443649387527
245	-26827.798836987986	-26937.622680712713	-26827.798836987986	-109.82384372472785	-26827.798836987986	142.70147498373524	1.5065224216464335	147.50454295549156	-97.09599424678647	0.3197455877337292	0.20142808246271043	0.21719126748523088	0.2616350623183294
246	-26800.165952331496	-26926.409350522816	-26800.165952331496	-126.24339819132169	-26800.165952331496	1003.1755296594935	3.7371914675493367	357.28457444310646	-109.71242936225134	0.39588768040302463	0.127157884890064	0.28381564948887456	0.19313878521803668
247	-26788.71315236613	-26882.979446959966	-26788.71315236613	-94.26629459383554	-26788.71315236613	153.98034873996878	1.8084559245559864	61.19644621008837	-83.14814990100928	0.28722182977812605	0.21617599310123278	0.22721371452736056	0.2693884625932805
248	-26765.305439741605	-26881.33917489811	-26765.305439741605	-116.03373515650244	-26765.305439741605	297.61611313766196	0.2449454388572135	239.5342593022986	-101.98005315366458	0.32527372479966266	0.1746594720624665	0.2970351745390499	0.2030316285988208
249	-26761.89137576192	-26886.456604887375	-26761.89137576192	-124.5652291254548	-26761.89137576192	608.4486331755357	24.58368633615295	279.2448429418033	-105.65558153988677	0.35204573371713244	0.16809839165235863	0.3158870348205871	0.16396883980992186
250	-26742.92751372738	-26850.055831199206	-26742.92751372738	-107.12831747182591	-26742.92751372738	395.03645007292056	1.6576482175054095	96.24266569005826	-95.27339187208216	0.3013256067622208	0.2267584129976543	0.20222748166583698	0.2696884985742878
251	-26700.54737583075	-26805.235928559036	-26700.54737583075	-104.68855272828623	-26700.54737583075	309.8961400429495	2.227040970714752	142.114154783591	-91.75934549475588	0.3153800706091253	0.18020567881509722	0.2431105990682849	0.2613036515074924
252	-26691.84629968899	-26800.717939622267	-26691.84629968899	-108.87163993327732	-26691.84629968899	250.18057604516815	4.528581877249558	146.88675342433623	-95.0816191109761	0.3147931550526779	0.11698780413432985	0.35660133379489983	0.21161770701809224
253	-26663.835770684353	-26785.807143867267	-26663.835770684353	-121.97137318291587	-26663.835770684353	245.70066130392388	2.4767088686415533	207.55787765072404	-107.91642219367179	0.33221779355960723	0.2089211307235133	0.24033456349056612	0.21852651222631314
254	-26659.511845594396	-26769.580590054917	-26659.511845594396	-110.06874446052097	-26659.511845594396	306.2924964501145	12.58187637776518	94.72705517891247	-95.54481311951878	0.3449860098378561	0.1669833616339392	0.32045259067125753	0.1675780378569472
255	-26650.540491517982	-26751.87377786711	-26650.540491517982	-101.33328634912777	-26650.540491517982	127.80547021130782	20.00606292314113	91.64558974759987	-85.88550154117935	0.3277512939920862	0.23901517375623182	0.24218013133825386	0.19105340091342785
256	-26638.824102886312	-26768.98815273576	-26638.824102886312	-130.16404984945052	-26638.824102886312	862.8032426566734	8.951658136549764	303.6321256143418	-113.03506396198145	0.35653545163745554	0.16609348191383247	0.26965540539365923	0.20771566105505254
257	-26598.05334668166	-26697.135722258758	-26598.05334668166	-99.08237557709852	-26598.05334668166	107.63701963141581	1.8570635884966837	83.37019661089012	-87.41655307288558	0.311665529551404	0.23301691844688854	0.20791019603634286	0.24740735596536445
258	-26575.458479919587	-26672.876772340198	-26575.45847991958	-97.41829242061779	-26575.45847991958	309.93385639283065	3.974226225863355	63.63521172651489	-85.4566945968795	0.33237746590035044	0.1882461438853895	0.2591205607398149	0.22025582947444494
259	-26555.519076211545	-26674.13191181914	-26555.519076211545	-118.6128356075934	-26555.519076211545	590.6313206479031	3.1176990732340273	179.28833554752666	-104.75212353000934	0.3286455542639594	0.19968571863141593	0.24584409491715922	0.2258246321874652
260	-26450.055313489138	-26563.513621885908	-26450.055313489138	-113.4583083967695	-26450.055313489138	167.4051264336234	11.039957843870368	153.23491072716152	-98.12660825990667	0.36892010120924335	0.15538553501725297	0.26385141627877967	0.21184294749472388
261	-26427.21407230159	-26510.41951276647	-26427.21407230159	-83.20544046488187	-26427.21407230159	107.78038027690766	3.8896515962978127	36.31097992078819	-72.09911270353128	0.3543007788133265	0.1629877682748008	0.26761515168326083	0.2150963012286117
262	-26380.60460777719	-26495.461157955335	-26380.60460777719	-114.85655017814608	-26380.60460777719	315.13128155464665	2.729738853580876	154.51548231871587	-101.52967872565519	0.31204290791776496	0.11644742200312441	0.35843578193845055	0.21307388814065986
263	-26370.13905654915	-26500.61181157427	-26370.13905654915	-130.47275502511843	-26370.13905654915	590.1260237930792	1.0235877449188229	448.08417637440954	-113.83180138117432	0.30800763117032076	0.10817397029396239	0.374346010907599	0.20947238762811757
264	-26368.70281541216	-26494.736673703923	-26368.70281541216	-126.0338582917626	-26368.70281541216	363.9425989599841	5.647902787910921	238.58067491611612	-110.5380646050126	0.34315437199423443	0.1507703432699154	0.3357926150229274	0.1702826697129228
265	-26347.41386126963	-26459.55031362225	-26347.41386126963	-112.13645235262	-26347.41386126963	271.3874466294636	1.776729720018797	188.07874633396295	-98.650923286075	0.3260248600770642	0.17496734897043584	0.24120070055431214	0.2578070903981876
266	-26331.079135527383	-26455.298328348385	-26331.079135527394	-124.21919282098987	-26331.079135527394	325.519629801038	6.731526112311698	267.64892118774867	-108.0513760110695	0.2963994631801041	0.22251056382324907	0.20646874593316522	0.2746212270634815
267	-26307.101493317314	-26435.364081832868	-26307.101493317314	-128.26258851555437	-26307.101493317314	615.670354813972	5.812756661370517	464.69410570247544	-109.80315459164733	0.30738435799600683	0.10401103480822005	0.3497683639528567	0.23883624324291616
268	-26294.494542185734	-26405.193655275823	-26294.49454218572	-110.69911309010409	-26294.49454218572	198.5352122092601	0.9710385631227595	118.73748912616173	-98.68528228731574	0.35549034556342635	0.14932816817290168	0.290287111164281	0.20489437509939068
269	-26290.017119084394	-26412.014254100235	-26290.017119084394	-121.99713501584208	-26290.017119084394	367.0103195177497	2.8154416672253353	272.34376511480633	-106.89957542023411	0.33373294705671125	0.16809784958241838	0.36191499440133584	0.1362542089595345
270	-26283.768955861517	-26382.509066740346	-26283.768955861517	-98.74011087882978	-26283.768955861517	345.11675341861746	2.327593075457787	96.45972610967817	-86.6119265103869	0.34950501731565475	0.18115354879401463	0.2163940935997573	0.2529473402905731
271	-26283.61548632629	-26382.364554529184	-26283.61548632629	-98.7490682028939	-26283.61548632629	83.47221676022427	3.272705953833665	83.72610059071971	-86.54427593215371	0.3173338665972089	0.16509700255472376	0.32638849787726526	0.191180632970802
272	-26255.42840542292	-26370.96488989886	-26255.42840542292	-115.53648447593713	-26255.42840542292	539.6400272450913	0.40878509755120407	155.93707836242783	-102.93650633142776	0.3258358425059302	0.17055006789457813	0.29471213184966255	0.20890195774982895
273	-26218.748188264948	-26329.057226641646	-26218.748188264948	-110.30903837669801	-26218.748188264948	195.17614345095978	3.3591429646159012	184.8755343901479	-96.27915802292581	0.3448292440838754	0.1597091054275054	0.22744909361372903	0.26801255687489
274	-26206.35097809668	-26330.50497165506	-26206.35097809668	-124.1539935583803	-26206.35097809668	655.8120990867046	4.014824817385898	241.84807746844916	-109.07580832126611	0.30321883523768417	0.21572944501715172	0.20151996197301936	0.2795317577721446
275	-26191.124108170337	-26316.811117363435	-26191.124108170337	-125.68700919309865	-26191.124108170337	360.0583035299526	2.0165154016850892	349.16317589643467	-109.88087144997176	0.3519968177075563	0.11354368473914718	0.2628200450414467	0.2716394525118497
276	-26182.25863377456	-26297.573785042292	-26182.258633774556	-115.3151512677347	-26182.258633774556	385.6195226194138	5.932001078584535	172.59585104698687	-100.7269057181454	0.33005850176855767	0.19925180396498693	0.2423240472916318	0.2283656469748234
277	-26161.949701244277	-26289.714414856415	-26161.949701244277	-127.76471361213927	-26161.949701244277	389.42887140652283	1.3460732789879717	367.91138064721446	-111.99397013992325	0.281212920661208	0.25805222773353237	0.21285556785950727	0.24787928374575216
278	-26151.983993432594	-26261.596656030328	-26151.983993432594	-109.61266259773474	-26151.983993432594	151.54203449344132	1.7100355423486826	153.80329682703842	-96.69644194098738	0.34292185302833	0.16571599604687118	0.2360746169606802	0.25528753396411846
279	-26089.427112559053	-26200.541785567788	-26089.427112559053	-111.11467300873494	-26089.427112559053	153.12641568551686	5.5371818744735775	136.66573393049885	-97.21856585362485	0.3022955344024083	0.18478927530109884	0.24423093373873064	0.268684256557762
280	-26017.632938933395	-26131.592135149618	-26017.632938933395	-113.95919621622319	-26017.632938933395	190.07004127170867	0.977314757362244	187.85118366378475	-100.79786939339937	0.3191713670044534	0.2041771594227702	0.2052451859304809	0.27140628764229524
281	-26013.631504930694	-26147.886855742538	-26013.6315049307	-134.25535081183446	-26013.6315049307	1444.0942157356706	3.542384081233668	263.11704120757975	-119.03245571070447	0.2672197075991396	0.1350631646620321	0.391584137823925	0.2061329899149031
282	-25958.230882534248	-26089.391373430193	-25958.230882534248	-131.16049089594662	-25958.230882534248	407.96372627374416	7.020305441862255	292.0952127524798	-114.59473440882287	0.30333445950954346	0.2349319202505824	0.2016281487883809	0.2601054714514931
283	-25881.999826182036	-26015.197649902457	-25881.999826182036	-133.1978237204213	-25881.999826182036	633.677231441268	3.862202847190458	530.2340018755734	-114.50656935641751	0.3116904166520859	0.21069069893488618	0.22487242529804882	0.25274645911497884
284	-25804.700825753745	-25926.85629406184	-25804.70082575374	-122.15546830809896	-25804.70082575374	397.36831645483073	7.05273589183256	232.519452432844	-106.40387993409182	0.328248455854684	0.19516103428496265	0.3399237127119442	0.13666679714840915
285	-25796.990682132015	-25902.554853845064	-25796.990682132015	-105.56417171304892	-25796.990682132015	602.8653076227791	2.1029441056908436	124.88309879645341	-92.98420436339075	0.34963453716523213	0.16161234631659602	0.2838587414187809	0.20489437509939068
286	-25778.3748956734	-25893.646849102184	-25778.3748956734	-115.27195342878436	-25778.3748956734	270.764585079207	12.185808161128284	198.7464469494419	-99.03723255565252	0.35204573371713244	0.16663682514199588	0.3235465514173786	0.15777088972349312
287	-25770.988198667972	-25862.669619512537	-25770.988198667972	-91.68142084456501	-25770.988198667972	123.99235520594512	0.6379570862117059	50.49483837540186	-81.28336916859585	0.3471543490547528	0.15072611732085883	0.27065204452903213	0.231467489095356
288	-25660.155356173917	-25791.418139697766	-25660.155356173917	-131.262783523848	-25660.155356173917	879.9249907121126	8.915681516758054	411.60948277971767	-112.75990212618417	0.3306547533694252	0.20338670916727622	0.3356942286989835	0.130264308764315
289	-25587.258339541182	-25702.977775764015	-25587.258339541182	-115.71943622283466	-25587.258339541182	259.2690704535122	8.989184579444013	170.03933323584215	-100.49298753231302	0.343731997953996	0.16385045143036406	0.3186425728978427	0.17377497771779724
290	-25515.918970219413	-25635.491988026486	-25515.918970219413	-119.57301780707303	-25515.918970219413	501.06136281590136	3.4187652877130463	259.9588058442129	-104.43479657520992	0.32365675398108185	0.21091200337917357	0.20622245931487132	0.25920878332487307
291	-25461.060915728554	-25588.69019235001	-25461.06091572855	-127.62927662145974	-25461.06091572855	803.5940058516536	1.591636652987076	347.5643130473921	-112.017143548474	0.3292411969986721	0.1839863474090332	0.2380818071869526	0.2486906484053419
292	-25415.70964970337	-25555.374809150115	-25415.70964970337	-139.66515944674492	-25415.70964970337	878.8584323045533	0.8451303628248739	398.44280921891595	-123.69694440737827	0.2864391054798247	0.24893448475717642	0.21140322596085087	0.2532231838021478
293	-25400.549853311437	-25504.759063651447	-25400.54985331144	-104.20921034000514	-25400.54985331144	219.24213303653394	1.8104170335816556	90.98349370964486	-92.39977055957661	0.3194416144480568	0.19469645233581692	0.21791246381834514	0.26794946939778086
294	-25371.465643988675	-25504.390826779992	-25371.465643988668	-132.92518279132526	-25371.465643988668	361.63028740526266	18.384367126364886	427.2330992065337	-112.78775381253972	0.33062572897320075	0.1687370339070799	0.2560107842444262	0.24462645287529292
295	-25266.059852890558	-25381.992116392026	-25266.059852890558	-115.932263501467	-25266.059852890558	353.5856685162945	2.404808761057638	247.2160775953868	-101.33505422102539	0.2798261958300194	0.13009729422350771	0.38394352003156956	0.2061329899149031
296	-25256.35935007403	-25363.284400623485	-25256.359350074024	-106.92505054946038	-25256.359350074024	222.28371854832218	1.211775960484546	139.78730794193334	-94.4478844851928	0.318362378625328	0.18351027562874728	0.24120070055431214	0.2569266451916124
297	-25211.558740929402	-25327.404495931794	-25211.558740929402	-115.84575500239383	-25211.558740929402	368.4170212875933	1.3592667422502809	164.32255605698137	-102.90345349505662	0.34573975908538224	0.18249815842168723	0.2500183335532939	0.2217437489396364
298	-25137.089918041176	-25271.9448082807	-25137.089918041176	-134.85489023952292	-25137.089918041176	857.0695851437956	4.110507395323728	509.119850871279	-116.33744835417265	0.3271018695157116	0.17606027388787623	0.3511484225610343	0.1456894340353779
299	-25114.537589808322	-25252.77607629496	-25114.537589808322	-138.2384864866369	-25114.537589808322	935.1950708379476	6.085846851131878	652.9705012981026	-117.49061936407085	0.29218423823928136	0.19178767726221838	0.25049858589874263	0.2655294985997574
300	-25108.14819368949	-25215.695032989774	-25108.14819368949	-107.54683930028592	-25108.14819368949	359.06103164605173	3.0913489925594755	120.90864904138631	-94.66915387204274	0.30637989735359916	0.22020204333387794	0.21501958736655108	0.25839847194597165
301	-25087.64619658229	-25210.46747280685	-25087.646196582293	-122.82127622455758	-25087.646196582293	1788.5682718212986	3.1967316291937133	230.90956861794805	-108.16642060555901	0.31267177991037326	0.18347368315927148	0.2564330396413549	0.24742149728900023
302	-25073.36511199015	-25199.2288719629	-25073.36511199015	-125.86375997274918	-25073.36511199015	1026.511824389308	3.4741941905733054	323.3686783125666	-109.8568269081874	0.2775776496334349	0.1286915552358221	0.3899605375746256	0.20377025755611708
303	-25042.655920273806	-25169.09195769105	-25042.655920273806	-126.43603741724174	-25042.655920273806	458.82632879421834	4.53842703041586	309.4952173902572	-110.27922148257608	0.32684804479512153	0.1652765912242374	0.31070917271243564	0.19716619126820525
304	-25023.98625093815	-25155.097893294955	-25023.986250938156	-131.11164235679698	-25023.986250938156	1157.9445039996854	2.187832654755561	401.8996463364493	-114.57079964581959	0.35418104541252743	0.16991787066423988	0.21343538286726216	0.2624657010559704
305	-25016.775854938925	-25131.71656940907	-25016.775854938925	-114.94071447014325	-25016.775854938925	701.1230847953971	1.1759400095994386	144.53666423913836	-102.39718675263906	0.3168973814149727	0.19715721655405044	0.21744225362117697	0.2685031484097998
306	-24966.058905622518	-25082.05986317885	-24966.058905622518	-116.00095755632918	-24966.058905622518	178.31298383701397	5.517560472619072	128.50948200714683	-102.25249518823261	0.2839910882598717	0.11961900041483446	0.35621208082504424	0.2401778305002494
307	-24953.31313443876	-25047.795741590824	-24953.31313443876	-94.4826071520653	-24953.31313443876	173.2145931564367	7.2058529828880555	51.852341214946804	-81.98852676271075	0.31023038754412824	0.1931057461398543	0.23095720412276757	0.2657066621932497
308	-24929.246854166107	-25057.45782548528	-24929.246854166107	-128.21097131917065	-24929.246854166107	571.1208428630813	5.89024962718811	466.10388703116104	-109.71469902655434	0.37234334149080256	0.15337599261203871	0.2637259570388253	0.21055470885833324
309	-24904.53836340993	-25036.423061253437	-24904.53836340993	-131.8846978435056	-24904.53836340993	520.4389476524917	5.400075236562171	355.9668777545859	-114.88414115762983	0.3530258096085436	0.14806749772230338	0.2691611620989802	0.2297455305701727
310	-24897.85748864613	-25002.169070191183	-24897.85748864613	-104.31158154505401	-24897.85748864613	330.5697463817264	2.104398982404097	81.81370126640543	-92.58043406092018	0.3311376642335017	0.1839863474090332	0.2380818071869526	0.2467941811705123
311	-24794.114554734748	-24927.883549069797	-24794.11455473474	-133.76899433505585	-24794.11455473474	694.7176801523651	8.005061392828905	466.0812186852251	-114.78427899774437	0.2972457259614111	0.1151072327250974	0.3504410113679719	0.23720602994551937
312	-24764.311359998515	-24864.58301738097	-24764.311359998515	-100.27165738245323	-24764.311359998515	251.86736432542241	0.6511144141545513	83.86500828312921	-89.03603010866922	0.34365709659553967	0.18902746719268693	0.23102953500096918	0.236285901210804
313	-24739.762756250693	-24853.951280066154	-24739.762756250693	-114.18852381545996	-24739.762756250693	506.23003427938295	5.127250091846573	192.2045789942742	-99.50946308062879	0.35456343225818127	0.15228903703142954	0.22172341443069404	0.271424116279695
314	-24736.71198516829	-24868.83946990192	-24736.71198516829	-132.12748473362822	-24736.71198516829	721.2360687064486	1.2280815399689475	437.2361806700982	-115.54036979789132	0.3402598092681757	0.16093611893778387	0.22759610156087315	0.2712079702331671
315	-24684.12843207006	-24792.253113887968	-24684.128432070043	-108.12468181792336	-24684.128432070043	193.48046187144726	0.6509324164052755	149.1620756287158	-95.66604095980234	0.35216131725598704	0.15270246895679054	0.2611718567128767	0.2339643570743455
316	-24593.22390579447	-24686.96304732491	-24593.22390579447	-93.73914153043725	-24593.22390579447	109.09576572816393	8.609015779140854	53.101089546572275	-80.90996081052343	0.32198034659290947	0.201715798190368	0.2113256550955721	0.2649782001211504
317	-24582.14319676009	-24701.003501019255	-24582.14319676009	-118.8603042591642	-24582.14319676009	215.5798960343229	4.655993228976861	253.82995600452364	-103.42226230051439	0.31542681880004514	0.2084999334073196	0.19695844557151626	0.27911480222111895
318	-24558.40605002579	-24670.263557119863	-24558.406050025784	-111.85750709407745	-24558.406050025784	220.5720859686526	1.7226154235086533	133.80729417384592	-99.27395496850033	0.3234765302811438	0.1947820708986426	0.23028680261227366	0.25145459620793975
319	-24555.67421895396	-24681.058345153553	-24555.67421895396	-125.38412619959634	-24555.67421895396	582.5510863995687	1.9461411607254908	317.79593114561726	-110.01317903965484	0.344836217938251	0.1546787586200127	0.2662267695645591	0.23425825387717708
320	-24528.834366737152	-24667.943721406657	-24528.83436673715	-139.1093546695086	-24528.83436673715	621.792695229725	1.9745034247575943	524.3215737964416	-121.1660210726086	0.29635771813868805	0.12227471336475361	0.37134526577803456	0.21002230271852354
